Consist,Form,Opponent,Venue,Runs
3.375173,2.716358,1.019648,2.882399,4
1.957074,0.577,1.002466,2.623013,4
2.328632,0.577,1.005055,2.086873,4
2.235408,0.577,1.014955,3.098538,4
2.504365,0.577,1.091241,2.821573,4
2.515097,0.577,0.912937,2.837984,4
2.975,0.577,0.940918,2.976084,4
2.972856,0.577,1.003434,2.988894,4
2.276097,0.577,0.887775,2.92233,4
2.408734,0.577,0.981617,2.618951,4
2.264534,0.577,1.055843,3.092108,4
2.570308,0.577,1.110013,3.050274,4
2.682535,0.577,1.202913,2.77935,4
2.646077,0.577,0.96327,0.834,4
2.837092,0.577,1.124478,2.538442,4
2.914088,0.577,1.281992,3.071611,4
3.245,0.577,1.171943,3.076939,4
3.13176,0.577,1.091845,3.133397,4
3.360654,0.577,1.211162,2.633496,4
3.380998,0.577,1.211816,2.657674,4
3.295579,0.577,1.177407,2.748442,4
3.299392,0.577,1.17505,3.091818,4
3.281786,0.577,1.167831,3.081515,4
1.535589,0.577,0.913817,1.974566,4
2.597604,0.577,1.139388,3.139061,4
2.589232,0.577,1.124306,0.834,4
2.828354,0.577,0.912032,2.845944,4
2.974762,0.577,0.951656,2.94298,4
2.517345,0.577,0.979521,2.841,4
1.963518,0.577,0.942116,2.717914,4
2.03349,0.577,0.926394,2.925182,4
2.825178,0.577,1.085042,2.850487,4
2.787983,0.577,1.117359,2.834344,4
2.824816,0.577,1.005461,3.215859,4
2.863502,0.577,1.114676,3.073181,4
2.953352,0.577,1.071036,3.128155,4
3.40094,0.577,1.194598,1.965387,4
3.392252,0.577,1.225043,1.959798,4
3.426359,0.577,1.071951,3.175783,4
3.371745,0.577,1.029701,0.856052,4
1.649898,0.577,0.895414,3.172566,4
1.744443,0.577,0.972509,1.199663,4
1.657934,0.577,0.897564,3.216904,4
2.248841,0.577,1.025899,3.117991,4
2.380456,0.577,0.962354,2.094201,4
2.504933,0.577,1.214432,2.203321,4
2.368875,0.577,0.959724,2.094227,4
2.747933,0.577,1.089519,3.2049,4
2.581711,0.577,1.116829,3.052329,4
2.837532,0.577,1.133248,2.523376,4
2.516,0.577,0.880724,2.818546,4
2.746408,0.577,0.84811,3.135183,4
2.880897,0.577,1.098083,3.075309,4
2.078285,0.577,0.845955,3.117207,4
2.090037,0.577,0.943922,2.989127,4
2.585344,0.577,0.923434,3.140796,4
2.829909,0.577,0.939091,2.852721,4
2.971781,0.577,0.962501,2.993024,4
2.970587,0.577,1.009284,2.988587,4
2.562874,0.577,1.07214,2.909228,4
2.537084,0.577,0.918965,0.834,4
2.53215,0.577,1.077256,2.908512,4
2.560782,0.577,1.074571,2.913903,4
3.018083,0.577,0.99,3.131976,4
3.103182,0.577,0.949017,3.002168,4
3.381986,3.141066,0.882325,3.131358,4
3.123325,0.577,0.886523,2.991526,4
3.093166,3.243719,1.036087,2.368897,4
3.093,3.103721,0.852813,2.90485,4
2.113923,0.577,0.934819,2.866127,4
2.591159,0.577,0.928424,3.143,4
1.708899,0.577,0.945059,1.343195,4
3.109859,3.09057,0.935782,3.019261,4
3.104307,3.09209,0.836397,2.99096,4
3.286582,3.134361,0.925205,3.044925,4
2.088247,0.577,0.937515,2.989231,4
2.512454,0.577,1.09296,2.840356,4
2.376703,0.577,0.968771,3.009954,4
2.524615,0.577,0.913812,2.841,4
2.835918,0.577,0.873975,2.86089,4
1.638229,0.577,0.912099,1.987806,4
2.788257,0.577,1.108126,2.833959,4
2.784,0.577,1.171275,2.84249,4
2.905614,0.577,1.196661,2.524174,4
2.126082,0.577,0.934386,3.081752,4
2.014277,0.577,0.836509,3.090235,4
2.67159,0.577,0.928856,2.992497,4
2.516,0.577,0.901434,2.841,4
2.540432,0.577,1.078476,2.913323,4
2.824987,0.577,0.969335,3.117837,4
2.838782,0.577,0.880441,2.859451,4
2.808355,0.577,1.0379,3.164391,4
2.751508,0.577,0.834204,3.145577,4
3.191329,0.577,1.092907,2.20009,4
3.232077,0.577,0.945306,3.147885,4
3.42436,0.577,1.074544,0.884251,4
3.382459,0.577,1.110118,2.742525,4
3.300137,0.577,1.17818,2.751814,4
3.693249,0.577,1.228091,3.245957,4
3.72749,0.577,1.13564,2.872159,4
3.729663,0.577,1.230562,2.717615,4
3.729933,0.577,1.2144,2.768365,4
3.68777,0.577,1.245678,2.714273,4
3.726904,0.577,1.137994,2.871493,4
3.716011,0.577,1.142277,2.877716,4
3.71261,0.577,1.192355,3.216689,4
3.715552,0.577,1.240976,2.897927,4
3.71123,0.577,1.268079,3.340304,4
3.712146,0.577,1.232606,3.325712,4
3.712164,0.577,1.171,2.963584,4
3.426716,0.577,1.112017,0.984297,4
3.397524,0.577,1.233656,1.94217,4
3.71204,0.577,1.171,2.930621,4
3.791,0.577,1.53,2.907581,4
3.654389,0.577,1.256803,3.142999,4
3.747525,0.577,1.130437,2.848396,4
3.715098,0.577,1.363976,2.86968,4
2.949708,0.577,1.063405,3.12585,4
3.214372,0.577,0.922444,3.233872,4
2.229568,0.577,0.892867,2.895097,4
2.034322,0.577,0.945345,2.950507,4
2.132821,0.577,0.965972,2.96365,4
2.403737,0.577,1.044831,3.064863,4
2.324127,0.577,1.033538,3.138263,4
2.439305,0.577,1.014,3.12631,4
2.580032,0.577,1.112214,3.052274,4
2.696372,0.577,0.84516,3.14147,4
2.537029,0.577,0.913551,0.834,4
2.520308,0.577,1.093,2.839305,4
2.969235,0.577,1.011575,2.981397,4
3.185629,0.577,1.074848,2.215925,4
3.259382,0.577,1.171983,3.064589,4
3.293777,0.577,1.2437,2.143939,4
3.40504,0.577,1.226093,2.824316,4
1.695848,0.577,1.011302,2.978398,4
2.507858,0.577,1.09246,2.837875,4
2.403968,0.577,1.000478,3.053667,4
2.537818,0.577,1.066758,2.183352,4
3.320488,0.577,1.045576,0.838273,4
2.489057,0.577,0.914096,3.136369,4
2.962289,0.577,1.013686,2.987591,4
3.279688,0.577,1.165987,3.093916,4
3.253724,0.577,1.173753,3.069413,4
3.216465,0.577,1.085239,2.188688,4
3.290674,0.577,1.247171,2.151485,4
3.712169,0.577,1.233,3.324569,4
3.712132,0.577,1.171,2.964297,4
3.74602,0.577,1.201001,3.00012,4
3.716155,0.577,1.171128,2.977331,4
2.69074,0.577,0.837359,3.142415,4
2.670688,0.577,0.924048,2.992154,4
2.51664,0.577,0.915728,3.129289,4
1.648961,0.577,0.89885,2.002767,4
2.323357,0.577,1.03124,3.136973,4
3.270496,0.577,1.196825,2.628142,4
3.30823,0.577,1.185316,3.091935,4
3.411423,0.577,1.187998,2.366797,4
3.395663,0.577,1.247386,2.817864,4
3.407307,0.577,1.183308,1.968425,4
3.686894,0.577,1.25018,2.702558,4
3.432245,0.577,1.217618,2.369829,4
3.711398,0.577,1.214096,3.231518,4
2.813196,0.577,0.987418,3.154545,4
1.509586,0.577,0.919767,1.962519,4
1.674651,0.577,0.899449,2.014658,4
1.641857,0.577,0.896228,3.210633,4
2.291652,0.577,0.91485,2.930248,4
2.27412,0.577,1.021588,3.140849,4
2.219042,0.577,1.069033,3.057774,4
2.575516,0.577,1.20617,3.088205,4
2.54872,0.577,1.065994,2.090619,4
2.918024,0.577,1.233793,2.504426,4
2.916904,0.577,1.222881,3.073118,4
3.186104,0.577,1.069428,2.223204,4
3.279715,0.577,1.070975,0.853905,4
3.200739,0.577,0.944516,3.284967,4
3.380755,0.577,1.190274,2.667364,4
3.286735,0.577,1.180965,3.079733,4
3.40427,0.577,1.249023,1.959991,4
3.382343,0.577,1.13863,2.692204,4
3.346053,2.803837,0.935727,2.939819,4
1.964525,0.577,0.968998,2.720293,4
2.324388,0.577,0.99298,2.083991,4
2.209712,0.577,1.010838,3.092641,4
2.510346,0.577,1.092223,2.83793,4
2.526598,0.577,0.913126,2.841,4
2.975,0.577,0.908535,2.972092,4
2.966244,0.577,1.058257,2.97613,4
2.24668,0.577,0.880284,2.91711,4
1.984634,0.577,0.943044,2.545246,4
2.398157,0.577,1.045235,3.065015,4
2.514149,0.577,1.033519,3.015283,4
2.597219,0.577,1.107368,2.841868,4
2.612442,0.577,1.033593,0.834,4
2.845093,0.577,1.127373,2.532254,4
2.932859,0.577,1.229361,3.068603,4
3.257403,0.577,1.144239,3.091687,4
3.129941,0.577,1.064047,3.138721,4
3.342966,0.577,1.242505,2.684555,4
3.386416,0.577,1.24981,2.647567,4
3.380639,0.577,1.202557,2.66666,4
3.325284,0.577,1.187022,3.076847,4
3.286096,0.577,1.17106,3.086103,4
1.548888,0.577,0.891046,2.009071,4
2.55382,0.577,1.177583,3.132835,4
2.579923,0.577,1.15072,0.834,4
2.469999,0.577,0.834,2.992,5
2.515974,0.577,0.994915,3.066047,5
2.827913,0.577,0.991288,2.919286,5
2.795768,0.577,1.012163,2.917064,5
2.860833,0.577,1.045062,3.100068,5
2.021738,0.577,1.11481,3.010917,5
2.606276,0.577,0.980916,3.038332,5
2.614023,0.577,1.216574,2.479479,5
2.820966,0.577,1.175081,2.416987,5
2.381555,0.577,0.879989,3.141629,5
2.034341,0.577,0.936863,2.943033,5
2.034413,0.577,0.913554,0.834,5
2.088631,0.577,1.045081,2.986607,5
2.0895,0.577,1.046603,0.834,5
2.516,0.577,0.913541,3.126,5
2.516,0.577,0.860982,3.07048,5
2.865901,0.577,0.956825,2.631538,5
3.000614,0.577,1.006894,2.146,5
2.473449,0.577,0.968114,3.123895,5
3.01072,0.577,0.965388,3.277,5
2.515267,0.577,0.883119,2.975085,5
3.034343,0.577,0.865063,3.070157,5
3.127279,0.577,0.913,3.070053,5
3.120104,0.577,0.914577,3.245696,5
3.118998,0.577,0.964904,2.995314,5
3.123213,0.577,0.913887,3.068423,5
3.205,0.577,0.913,3.125024,5
3.20498,0.577,0.914277,3.124312,5
3.085195,2.848338,0.862575,2.966186,5
1.971125,0.577,0.880031,3.163499,5
3.176868,0.577,0.83414,3.126991,5
3.121206,3.129477,0.966425,3.133571,5
3.265432,3.265617,0.968,3.269662,5
1.996339,0.577,0.883289,3.100176,5
2.989971,0.577,0.834,2.998459,5
3.07711,2.992521,0.843064,2.977427,5
3.042392,3.038005,0.880826,3.038251,5
3.040669,3.039959,0.880373,3.037106,5
3.08252,3.090217,0.888106,2.996718,5
2.858435,0.577,1.014243,3.136472,5
1.528208,0.577,0.922356,2.302755,5
2.45039,0.577,0.908657,2.968885,5
2.293573,0.577,0.900946,3.231321,5
2.84542,0.577,0.91459,2.983951,5
3.103879,0.577,0.932705,3.144547,5
2.827929,0.577,1.065948,3.282015,5
2.795,0.577,1.014,2.887893,5
3.612872,0.577,1.247786,3.139748,5
3.727901,0.577,1.216613,2.842749,5
3.700788,0.577,1.189861,3.340897,5
3.711378,0.577,1.431431,3.3528,5
3.690946,0.577,1.209816,3.306308,5
3.712019,0.577,1.214485,2.891039,5
1.647557,0.577,0.834,2.992,5
1.76265,0.577,0.861269,2.611,5
2.150409,0.577,0.912905,3.038076,5
1.972887,0.577,0.924477,2.650193,5
1.93991,0.577,0.98936,2.83576,5
2.235029,0.577,0.967169,2.782663,5
2.376086,0.577,1.006614,3.051222,5
2.369,0.577,0.913,2.994111,5
2.369208,0.577,0.914778,3.047958,5
2.592444,0.577,0.954189,3.142946,5
2.92785,0.577,1.046849,3.126,5
2.928,0.577,1.174367,2.673249,5
2.899255,0.577,1.13542,3.121328,5
2.928,0.577,1.235566,2.636984,5
3.156375,0.577,1.198162,2.150396,5
3.713585,0.577,1.211924,2.775304,5
3.713502,0.577,1.204013,2.762512,5
2.585854,0.577,0.967996,3.127851,5
3.083489,0.577,0.968,2.861952,5
3.093236,0.577,0.967981,2.992386,5
2.868232,0.577,0.834,2.992,5
2.51571,0.577,0.909598,2.98818,5
2.51227,0.577,0.992648,3.069048,5
2.581542,0.577,0.9937,0.961934,5
2.511677,0.577,0.962666,3.124611,5
2.486861,0.577,1.093,2.922148,5
2.586802,0.577,1.09242,0.858837,5
2.511752,0.577,0.9718,3.195478,5
2.561172,0.577,0.968503,3.07,5
2.819444,0.577,1.150442,3.121822,5
2.848879,0.577,0.902076,2.608569,5
2.818727,0.577,1.014,3.170924,5
1.66738,0.577,0.838952,2.990318,5
2.395755,0.577,1.011171,3.018882,5
3.110074,0.577,0.834,3.143,5
2.602878,0.577,1.116327,2.900431,5
3.01728,0.577,1.162774,2.557303,5
3.394256,0.577,1.214713,3.143211,5
3.457854,0.577,1.463873,3.209549,5
3.532397,0.577,1.106542,3.305289,5
2.323115,0.577,0.836682,3.139962,5
1.534489,0.577,0.895921,1.905084,5
1.550513,0.577,0.879518,2.990428,5
1.827703,0.577,0.834784,2.611132,5
2.247849,0.577,1.045024,2.762012,5
2.526545,0.577,1.132441,3.251,5
3.175914,0.577,1.338996,3.351818,5
3.166263,0.577,1.33151,3.163238,5
3.229999,0.577,1.093051,3.342395,5
3.379069,0.577,1.213726,3.126654,5
3.198039,0.577,0.947209,3.1429,5
2.454938,0.577,0.88,3.268311,5
2.408658,0.577,0.837278,2.992,5
2.975,0.577,1.044951,2.976395,5
2.975,0.577,0.968003,2.977981,5
2.498493,0.577,0.834978,3.195772,5
2.919001,0.577,1.062409,3.005848,5
2.821709,0.577,1.167843,1.647391,5
3.129325,0.577,1.256274,3.072182,5
3.187026,0.577,1.208467,2.766701,5
3.139039,0.577,1.222449,3.246855,5
3.223986,0.577,1.108788,3.256427,5
3.222683,0.577,1.143401,2.806551,5
3.268551,0.577,1.217,2.753071,5
2.465455,0.577,0.834,2.992921,5
2.521567,0.577,0.9695,3.122244,5
2.811508,0.577,0.997835,2.907851,5
2.804256,0.577,1.065403,2.931482,5
2.822066,0.577,1.105956,3.100174,5
2.030176,0.577,1.074655,2.973702,5
2.597211,0.577,0.977507,3.05369,5
2.616718,0.577,1.210666,2.478206,5
2.794443,0.577,1.20786,2.450355,5
2.401758,0.577,0.883136,3.138259,5
2.070549,0.577,0.913,3.036961,5
2.056211,0.577,0.971548,0.834,5
2.062755,0.577,1.02051,2.950149,5
2.062661,0.577,1.005518,0.834,5
2.515785,0.577,0.926404,3.125871,5
2.516,0.577,0.887855,3.080442,5
2.997141,0.577,1.159306,2.560535,5
3.133011,0.577,1.142746,2.146104,5
2.493473,0.577,0.964251,3.124698,5
2.890422,0.577,0.991904,3.276549,5
2.516,0.577,0.901923,2.979518,5
3.102226,0.577,0.893445,3.075148,5
3.147646,0.577,0.913,3.078675,5
3.069532,0.577,0.93186,3.277,5
3.031434,0.577,0.968,2.99192,5
3.199332,0.577,0.913069,3.119311,5
3.200138,0.577,0.927792,3.135849,5
3.200099,0.577,0.913,3.090386,5
3.125316,2.942877,0.926029,3.073013,5
1.961259,0.577,0.883999,3.106186,5
3.156043,0.577,0.837142,3.08404,5
3.238249,3.260827,0.968,3.223246,5
3.120584,3.132259,0.967161,3.154123,5
2.021282,0.577,1.062792,3.07278,5
2.922034,0.577,0.834,2.992,5
3.113007,3.005657,0.87682,3.077434,5
3.095505,3.04861,0.903508,3.044882,5
3.11159,3.154492,0.929468,3.074534,5
3.077981,3.071758,0.869275,3.000128,5
2.881748,0.577,1.045329,3.126084,5
1.566256,0.577,0.92475,2.50136,5
2.459379,0.577,0.893757,2.979962,5
2.406391,0.577,0.889369,3.242935,5
2.80798,0.577,1.001876,2.969416,5
3.119048,0.577,0.918306,3.105451,5
2.824435,0.577,1.030503,3.244596,5
2.795,0.577,1.014,2.896851,5
3.59728,0.577,1.247826,3.141538,5
3.665022,0.577,1.216293,2.949073,5
3.557144,0.577,1.376589,3.275412,5
3.692886,0.577,1.303826,3.152805,5
3.398851,0.577,1.217,3.203055,5
3.707,0.577,1.221618,3.104632,5
1.643105,0.577,0.841788,2.992,5
1.684211,0.577,0.858073,2.942046,5
2.164007,0.577,0.918985,3.037785,5
1.933385,0.577,0.958878,2.831008,5
1.941633,0.577,0.996329,2.938488,5
2.244381,0.577,0.946048,2.818887,5
2.502903,0.577,1.038355,3.060805,5
2.369,0.577,0.913,3.021988,5
2.378631,0.577,0.891467,3.11767,5
2.565182,0.577,0.95696,3.141886,5
2.926396,0.577,1.04641,3.1651,5
2.870936,0.577,1.013602,2.625485,5
2.884941,0.577,1.033933,3.127631,5
2.822865,0.577,1.165741,2.547787,5
2.899685,0.577,1.20293,2.366492,5
3.672891,0.577,1.246897,3.106575,5
3.727959,0.577,1.204695,2.820012,5
2.552929,0.577,0.966376,3.128135,5
3.071938,0.577,0.973923,2.919095,5
3.108424,0.577,0.958346,3.015239,5
2.845018,0.577,0.898966,2.957558,5
2.510403,0.577,0.896039,3.006134,5
2.580216,0.577,0.976934,3.08551,5
2.739164,0.577,1.128656,1.553388,5
2.554061,0.577,0.965,3.127064,5
2.494339,0.577,1.092801,2.935478,5
2.756932,0.577,1.018432,1.030375,5
2.589231,0.577,0.967504,3.132321,5
2.539339,0.577,0.978791,3.07,5
2.904546,0.577,1.171,3.12826,5
2.79575,0.577,0.967424,2.862448,5
2.834933,0.577,1.014002,3.14787,5
1.85329,0.577,0.870504,3.083957,5
2.386233,0.577,0.996127,3.034945,5
3.133334,0.577,0.834016,3.140452,5
2.614788,0.577,1.008076,2.933077,5
2.935656,0.577,1.172833,2.475406,5
3.44306,0.577,1.175439,3.155862,5
3.479486,0.577,1.414477,3.176218,5
3.55732,0.577,1.155782,3.331295,5
2.344648,0.577,0.856791,3.11927,5
1.697983,0.577,0.85944,2.180884,5
1.654595,0.577,0.903543,2.87776,5
1.854483,0.577,0.849938,2.614531,5
2.240081,0.577,1.003175,2.767124,5
2.51422,0.577,1.005702,3.241625,5
3.222767,0.577,1.232715,3.397787,5
3.178441,0.577,1.339,3.339815,5
3.220125,0.577,1.119107,3.28106,5
3.326026,0.577,1.141106,3.150889,5
3.199954,0.577,0.928342,3.137487,5
2.431152,0.577,0.88,3.241182,5
2.431737,0.577,0.834015,3.023072,5
2.965324,0.577,1.040859,3.017909,5
3.026978,0.577,0.968,2.992,5
2.482627,0.577,0.845959,3.183098,5
2.811078,0.577,1.0271,2.928114,5
3.107213,0.577,1.16965,2.022688,5
3.137144,0.577,1.214426,3.211292,5
2.962231,0.577,1.224698,2.679045,5
3.177279,0.577,1.261107,3.242834,5
3.167689,0.577,0.9723,3.275666,5
3.111172,0.577,0.969018,2.992366,5
3.229564,0.577,1.164815,2.773858,5
2.469545,0.577,0.834,2.992,5
2.523286,0.577,0.981244,3.069069,5
2.827706,0.577,0.995673,2.922543,5
2.801189,0.577,1.013232,2.907343,5
2.85774,0.577,1.039611,3.104629,5
2.02155,0.577,1.107052,3.03178,5
2.593325,0.577,0.979365,3.049806,5
2.616211,0.577,1.213819,2.456285,5
2.81845,0.577,1.197228,2.427835,5
2.376325,0.577,0.880768,3.122481,5
2.047789,0.577,1.005481,2.946174,5
2.042268,0.577,0.931943,0.834,5
2.07741,0.577,1.048615,2.993579,5
2.067783,0.577,1.026339,0.834,5
2.515999,0.577,0.924027,3.126,5
2.516,0.577,0.883881,3.059484,5
2.839292,0.577,1.104294,2.553035,5
3.073624,0.577,1.078059,2.145838,5
2.484468,0.577,0.967732,3.124225,5
3.048355,0.577,0.952891,3.277,5
2.516,0.577,0.896684,2.978126,5
3.085113,0.577,0.882847,3.07179,5
3.120438,0.577,0.923527,3.064741,5
3.114161,0.577,0.922175,3.154876,5
3.093516,0.577,0.967964,2.992056,5
3.080774,0.577,0.898646,3.074612,5
3.20426,0.577,0.913,3.12151,5
3.204233,0.577,0.913,3.100065,5
3.118897,2.942024,0.973704,2.97177,5
1.989496,0.577,0.882152,3.140533,5
3.176757,0.577,0.835088,3.127262,5
3.116076,3.152493,0.932602,3.087158,5
3.222115,3.196168,0.968,3.223917,5
1.858638,0.577,0.865963,3.088258,5
3.039819,0.577,0.834212,3.015613,5
3.10595,2.992113,0.847922,3.06539,5
3.05515,3.029285,0.859808,3.03456,5
3.05253,3.020412,0.878309,3.040553,5
3.070636,3.080246,0.883674,2.998054,5
2.868638,0.577,1.042441,3.126036,5
1.549449,0.577,0.924777,2.437168,5
2.466261,0.577,0.909157,2.979962,5
2.323793,0.577,0.889265,3.175897,5
2.852492,0.577,0.872573,2.991977,5
3.111585,0.577,0.930667,3.126669,5
2.826631,0.577,1.041843,3.266519,5
2.795,0.577,1.014,2.894779,5
3.615278,0.577,1.275341,3.148897,5
3.717457,0.577,1.214293,2.785491,5
3.584246,0.577,1.155392,3.333181,5
3.697775,0.577,1.469123,3.287327,5
3.712,0.577,1.217,3.241111,5
3.714893,0.577,1.210421,2.792085,5
1.655689,0.577,0.844882,2.991986,5
1.672315,0.577,0.87473,2.926513,5
2.138559,0.577,0.911352,3.039744,5
1.970457,0.577,0.907313,2.637333,5
1.940282,0.577,0.992084,2.928597,5
2.252367,0.577,0.978714,2.833518,5
2.496444,0.577,1.046484,3.063092,5
2.369,0.577,0.913,3.005755,5
2.369,0.577,0.913,3.013797,5
2.591364,0.577,0.960238,3.141992,5
2.925929,0.577,1.046833,3.126,5
2.99783,0.577,1.166109,2.589296,5
2.897884,0.577,1.061761,3.128368,5
3.010273,0.577,1.172876,2.579684,5
2.953712,0.577,1.219891,2.35322,5
3.683995,0.577,1.219005,2.929695,5
3.720395,0.577,1.204683,2.811143,5
2.58302,0.577,0.96731,3.131548,5
3.085171,0.577,0.973927,2.924758,5
3.097843,0.577,0.963466,3.004824,5
2.912472,0.577,0.834028,2.992,5
2.497884,0.577,0.893998,2.985793,5
2.517569,0.577,0.98055,3.071346,5
2.218878,0.577,0.981395,0.871809,5
2.515926,0.577,0.928528,3.125952,5
2.538899,0.577,1.095167,2.911261,5
2.085046,0.577,1.049999,0.834,5
2.513458,0.577,0.951685,3.126506,5
2.559782,0.577,0.969515,3.07,5
2.829046,0.577,1.118382,3.108622,5
2.871462,0.577,0.964547,2.632919,5
2.820696,0.577,1.014,3.167835,5
1.603616,0.577,0.855457,2.992,5
2.383264,0.577,1.004283,3.019228,5
3.118353,0.577,0.834,3.143,5
2.537464,0.577,1.106314,2.903059,5
2.990655,0.577,1.228868,2.589661,5
3.447946,0.577,1.219983,3.146743,5
3.451534,0.577,1.414638,3.183681,5
3.467186,0.577,1.143026,3.154253,5
2.350486,0.577,0.851562,3.132759,5
1.575486,0.577,0.897579,1.986325,5
1.572936,0.577,0.884199,2.969319,5
1.765432,0.577,0.84416,2.607808,5
2.239393,0.577,1.023184,2.767968,5
2.515365,0.577,1.050607,3.241025,5
3.216594,0.577,1.300111,3.390481,5
3.35185,0.577,1.245125,3.126,5
3.22934,0.577,1.098468,3.29696,5
3.387271,0.577,1.217,3.135764,5
3.199284,0.577,0.937663,3.139576,5
2.483953,0.577,0.843115,3.253448,5
2.401552,0.577,0.84076,2.989135,5
2.991927,0.577,1.033359,2.979799,5
2.979205,0.577,0.968011,2.991629,5
2.489883,0.577,0.837418,3.251506,5
2.83777,0.577,1.100803,3.072324,5
3.059033,0.577,1.180762,1.916995,5
3.144688,0.577,1.309819,3.123973,5
3.220068,0.577,1.167249,2.782224,5
3.205176,0.577,1.098655,3.253926,5
3.323997,0.577,1.130935,3.154582,5
3.118395,0.577,0.971904,2.991812,5
3.195032,0.577,1.214386,2.762517,5
2.461661,0.577,0.859548,2.985027,5
2.496505,0.577,0.967551,3.123337,5
2.811381,0.577,1.003713,2.910375,5
2.810144,0.577,1.059161,2.931127,5
2.822086,0.577,1.12196,3.105206,5
2.044182,0.577,1.062707,2.978401,5
2.590136,0.577,0.977721,3.062587,5
2.791934,0.577,1.199104,2.430336,5
2.803622,0.577,1.193135,2.440192,5
2.387514,0.577,0.880049,3.137163,5
2.056672,0.577,0.913,2.946056,5
2.244929,0.577,0.979544,0.869172,5
2.061059,0.577,1.022804,2.966861,5
2.058649,0.577,0.981264,0.834,5
2.515918,0.577,0.930175,3.124375,5
2.516,0.577,0.888066,3.064461,5
2.844263,0.577,1.160373,2.550221,5
3.109709,0.577,1.145986,2.055092,5
2.514749,0.577,0.914589,3.126,5
2.912648,0.577,1.003515,3.211096,5
2.512585,0.577,0.888796,2.978292,5
3.135279,0.577,0.900475,3.073579,5
3.134014,0.577,0.913,3.077378,5
3.078784,0.577,0.931284,3.271695,5
3.094391,0.577,0.967764,2.99214,5
3.20015,0.577,0.913961,3.12223,5
3.198874,0.577,0.922945,3.131306,5
3.199935,0.577,0.913,3.096338,5
3.124419,2.954434,0.914009,3.079465,5
1.857261,0.577,0.873746,3.084537,5
3.147885,0.577,0.834716,3.13286,5
3.238887,3.265487,0.968,3.227681,5
3.117119,3.143596,0.955018,3.1399,5
2.021499,0.577,1.107555,3.031233,5
2.881792,0.577,0.834,2.992,5
3.060264,3.031426,0.875529,3.037071,5
3.048806,3.034369,0.890673,3.042888,5
3.102178,3.056285,0.891548,3.046479,5
3.053549,3.055279,0.878589,3.024411,5
2.882596,0.577,1.046442,3.126006,5
1.693806,0.577,0.861873,2.486472,5
2.503877,0.577,0.894093,2.975699,5
2.337832,0.577,0.869044,3.146741,5
2.808545,0.577,1.013704,2.965139,5
3.118971,0.577,0.911662,3.10387,5
2.825956,0.577,1.0287,3.243582,5
2.803654,0.577,1.007977,2.906846,5
3.453698,0.577,1.220256,3.141935,5
3.689725,0.577,1.213411,2.925684,5
3.560781,0.577,1.208672,3.335876,5
3.684541,0.577,1.262928,3.128711,5
3.39852,0.577,1.217,3.174069,5
